source,domain,time_period,variable,path
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2012_08.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2012_09.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2012_10.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2012_11.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2012_12.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_01.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_02.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_03.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_04.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_05.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_06.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_07.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_08.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_09.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_10.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_11.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2013_12.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_01.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_02.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_03.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_04.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_05.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_06.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_07.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_08.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_09.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_10.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_11.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2014_12.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_01.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_02.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_03.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_04.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_05.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_06.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_07.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_08.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_09.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_10.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_11.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2015_12.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_01.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_02.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_03.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_04.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_05.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_06.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_07.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_08.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_09.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_10.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_11.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2016_12.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_01.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_02.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_03.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_04.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_05.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_06.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_07.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_08.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_09.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_10.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_11.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2017_12.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_01.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_02.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_03.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_04.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_05.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_06.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_07.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_08.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_09.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_10.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_11.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2018_12.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_01.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_02.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_03.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_04.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_05.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_06.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_07.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_08.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_09.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_10.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_11.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2019_12.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2020_01.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2020_02.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2020_03.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2020_04.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2020_05.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2020_06.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2020_07.nc
BRAN2020,atm,month,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/month/atm_flux_diag_mth_2020_08.nc
